"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"12/30/2017","AQS","450290002","2","0.034","ppm","31","ASHTON","17","100.0000","44201","Ozone","47500","Walterboro, SC","45","South Carolina","029","Colleton","33.0078660008624","-80.965038"
"01/26/2017","AQS","450310003","1","0.044","ppm","41","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"01/27/2017","AQS","450310003","1","0.037","ppm","34","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"01/28/2017","AQS","450310003","1","0.038","ppm","35","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"01/29/2017","AQS","450310003","1","0.041","ppm","38","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"01/30/2017","AQS","450310003","1","0.041","ppm","38","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"01/31/2017","AQS","450310003","1","0.052","ppm","48","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"02/01/2017","AQS","450310003","1","0.052","ppm","48","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"02/02/2017","AQS","450310003","1","0.047","ppm","44","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"02/03/2017","AQS","450310003","1","0.031","ppm","29","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"02/04/2017","AQS","450310003","1","0.038","ppm","35","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"02/05/2017","AQS","450310003","1","0.041","ppm","38","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"02/07/2017","AQS","450310003","1","0.039","ppm","36","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"02/08/2017","AQS","450310003","1","0.031","ppm","29","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"02/09/2017","AQS","450310003","1","0.042","ppm","39","Pee Dee Experimental Station","15","88.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"02/10/2017","AQS","450310003","1","0.041","ppm","38","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"02/11/2017","AQS","450310003","1","0.047","ppm","44","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"02/12/2017","AQS","450310003","1","0.035","ppm","32","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"02/13/2017","AQS","450310003","1","0.045","ppm","42","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"02/14/2017","AQS","450310003","1","0.05","ppm","46","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"02/17/2017","AQS","450310003","1","0.044","ppm","41","Pee Dee Experimental Station","13","76.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"02/18/2017","AQS","450310003","1","0.048","ppm","44","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"02/19/2017","AQS","450310003","1","0.043","ppm","40","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"02/20/2017","AQS","450310003","1","0.047","ppm","44","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"02/21/2017","AQS","450310003","1","0.045","ppm","42","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"02/22/2017","AQS","450310003","1","0.046","ppm","43","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"02/24/2017","AQS","450310003","1","0.041","ppm","38","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"02/25/2017","AQS","450310003","1","0.046","ppm","43","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"02/26/2017","AQS","450310003","1","0.042","ppm","39","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"02/27/2017","AQS","450310003","1","0.045","ppm","42","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"02/28/2017","AQS","450310003","1","0.04","ppm","37","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"03/01/2017","AQS","450310003","1","0.033","ppm","31","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"03/02/2017","AQS","450310003","1","0.043","ppm","40","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"03/03/2017","AQS","450310003","1","0.045","ppm","42","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"03/04/2017","AQS","450310003","1","0.046","ppm","43","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"03/05/2017","AQS","450310003","1","0.047","ppm","44","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"03/06/2017","AQS","450310003","1","0.051","ppm","47","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"03/07/2017","AQS","450310003","1","0.05","ppm","46","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"03/08/2017","AQS","450310003","1","0.048","ppm","44","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"03/09/2017","AQS","450310003","1","0.055","ppm","51","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"03/10/2017","AQS","450310003","1","0.049","ppm","45","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"03/11/2017","AQS","450310003","1","0.046","ppm","43","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"03/12/2017","AQS","450310003","1","0.037","ppm","34","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"03/13/2017","AQS","450310003","1","0.033","ppm","31","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"03/14/2017","AQS","450310003","1","0.037","ppm","34","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"03/15/2017","AQS","450310003","1","0.044","ppm","41","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"03/16/2017","AQS","450310003","1","0.046","ppm","43","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"03/17/2017","AQS","450310003","1","0.056","ppm","54","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"03/18/2017","AQS","450310003","1","0.046","ppm","43","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"03/19/2017","AQS","450310003","1","0.037","ppm","34","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"03/20/2017","AQS","450310003","1","0.047","ppm","44","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"03/21/2017","AQS","450310003","1","0.058","ppm","61","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"03/22/2017","AQS","450310003","1","0.05","ppm","46","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"03/23/2017","AQS","450310003","1","0.049","ppm","45","Pee Dee Experimental Station","13","76.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"03/24/2017","AQS","450310003","1","0.049","ppm","45","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"03/25/2017","AQS","450310003","1","0.045","ppm","42","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"03/26/2017","AQS","450310003","1","0.044","ppm","41","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"03/27/2017","AQS","450310003","1","0.043","ppm","40","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"03/28/2017","AQS","450310003","1","0.045","ppm","42","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"03/29/2017","AQS","450310003","1","0.054","ppm","50","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"03/30/2017","AQS","450310003","1","0.049","ppm","45","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"03/31/2017","AQS","450310003","1","0.049","ppm","45","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"04/01/2017","AQS","450310003","1","0.048","ppm","44","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"04/02/2017","AQS","450310003","1","0.044","ppm","41","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"04/03/2017","AQS","450310003","1","0.045","ppm","42","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"04/04/2017","AQS","450310003","1","0.051","ppm","47","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"04/05/2017","AQS","450310003","1","0.04","ppm","37","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"04/06/2017","AQS","450310003","1","0.042","ppm","39","Pee Dee Experimental Station","13","76.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"04/07/2017","AQS","450310003","1","0.047","ppm","44","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"04/08/2017","AQS","450310003","1","0.053","ppm","49","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"04/09/2017","AQS","450310003","1","0.058","ppm","61","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"04/10/2017","AQS","450310003","1","0.054","ppm","50","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"04/11/2017","AQS","450310003","1","0.052","ppm","48","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"04/12/2017","AQS","450310003","1","0.05","ppm","46","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"04/13/2017","AQS","450310003","1","0.052","ppm","48","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"04/14/2017","AQS","450310003","1","0.05","ppm","46","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
"04/15/2017","AQS","450310003","1","0.057","ppm","58","Pee Dee Experimental Station","17","100.0000","44201","Ozone","22500","Florence, SC","45","South Carolina","031","Darlington","34.2856960008786","-79.744859"
